date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_poids_lourds_kmh,vitesse_vehicules_legers_kmh
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,89,48.022,3.3137,10778,SENS vers AUXERRE,PARIFEX,2014-04-22T00:00:00Z,Radar discriminant,VILLEVALLIER,RD606,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,27,48.746,0.9892,10779,Nonancourt vers Verneuil sur Avre,PARIFEX,2013-12-13T00:00:00Z,Radar discriminant,BALINES,RN12,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,27,48.742,0.9608,10780,VERNEUIL SUR AVRE vers NONANCOURT,PARIFEX,2014-02-14T00:00:00Z,Radar discriminant,BALINES,RN12,,80,90
2018-06-28T12:31:44Z,2018-06-28T11:02:33Z,34,43.205563,3.023067,10781,,,2017-01-27T00:00:00Z,Itinéraire,,RD 609 - RD 6009,20.2,,
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,31,43.592,1.3988,10782,TARBES vers MONTAUBAN,PARIFEX,2014-01-02T00:00:00Z,Radar discriminant,TOULOUSE,A620,,80,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,32,43.581,0.5401,10783,AUCH vers TARBES,PARIFEX,2013-12-20T00:00:00Z,Radar discriminant,LASSERAN,RN21,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,32,43.782,-0.0235,10784,AUCH vers MONT DE MARSAN,PARIFEX,2013-12-13T00:00:00Z,Radar discriminant,STE CHRISTIE D ARMAGNAC,RD931,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,41,47.796,1.0742,10785,TOURS vers PARIS,PARIFEX,2013-11-22T00:00:00Z,Radar discriminant,VENDOME,RN10,,50,70
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,50,49.556,-1.564,10786,CAEN vers CHERBOURG OCTEVILLE,PARIFEX,2014-05-19T00:00:00Z,Radar discriminant,BRIX,RN13,,80,110
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,50,48.691,-1.3606,10787,Caen vers Rennes,PARIFEX,2014-02-17T00:00:00Z,Radar discriminant,AVRANCHES,RN175,,80,110
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,51,48.767,4.5832,10788,CHALONS EN CHAMPAGNE vers VITRY LE FRANCOIS,PARIFEX,2014-01-20T00:00:00Z,Radar discriminant,COUVROT,RN44,,50,70
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,59,50.604,2.9455,10789,LILLE vers LA BASSEE,PARIFEX,2013-11-12T00:00:00Z,Radar discriminant,HALLENNES LEZ HAUBOURDIN,RN41,,80,110
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,73,45.557,5.7306,10790,CHAMBERY vers LYON,PARIFEX,2014-01-20T00:00:00Z,Radar discriminant,DULLIN,A43,,90,110
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,73,45.571,5.9364,10791,GRENOBLE vers AIX LES BAINS,PARIFEX,2014-01-17T00:00:00Z,Radar discriminant,CHAMBERY,RN201,,80,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,76,49.4729,0.94695,10792,DUCLAIR vers ST MARTIN DE BOSCHERVILLE,PARIFEX,2014-04-04T00:00:00Z,Radar discriminant,HENOUVILLE,RD982,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,83,43.369,6.5964,10793,LE MUY vers STE MAXIME,PARIFEX,2014-05-05T00:00:00Z,Radar discriminant,STE MAXIME,RD25,,80,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,83,43.382116,6.589798,10794,Ste Maxime vers Le Muy,PARIFEX,2014-05-05T00:00:00Z,Radar discriminant,STE MAXIME,RD25,,80,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,91,48.62899,2.35524,10795,VIRY CHATILLON vers LE PLESSIS PATE,PARIFEX,2014-03-21T00:00:00Z,Radar discriminant,FLEURY MEROGIS,RD445,,70,90
2018-06-28T12:31:46Z,2018-06-28T11:02:35Z,37,47.57786,1.320719,10796,,,2016-12-16T00:00:00Z,Itinéraire,,RD 952,46.3,,
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,13,43.542,4.9559,10797,ISTRES vers MIRAMAS,PARIFEX,2014-05-23T00:00:00Z,Radar discriminant,ISTRES,RN1569,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,40,43.711,-1.2282,10798,BORDEAUX vers BAYONNE,PARIFEX,2014-04-28T00:00:00Z,Radar discriminant,ST GEOURS DE MAREMNE,A63,,90,110
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,40,44.139,-0.9731,10799,BAYONNE vers BORDEAUX,PARIFEX,2014-06-06T00:00:00Z,Radar discriminant,SOLFERINO,A63,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,40,44.4124,-0.81969,10800,BORDEAUX vers BAYONNE,PARIFEX,2014-04-08T00:00:00Z,Radar discriminant,SAUGNACQ ET MURET,A63,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,64,43.354,-0.5332,10801,ARBUS vers ABOS,PARIFEX,2014-02-14T00:00:00Z,Radar discriminant,TARSACQ,RD2,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,93,48.95,2.4492,10802,PARIS vers PROVINCE,PARIFEX,2014-05-23T00:00:00Z,Radar discriminant,LE BLANC MESNIL,A1,,90,110
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,40,43.943,-1.083,10803,BAYONNE vers BORDEAUX,PARIFEX,2014-05-15T00:00:00Z,Radar discriminant,LESPERON,A63,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,34,43.389,3.4582,10804,MONTPELLIER vers BEZIERS,PARIFEX,2014-05-12T00:00:00Z,Radar discriminant,FLORENSAC,A9,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,34,43.475,3.6513,10805,BEZIERS vers MONTPELLIER,PARIFEX,2014-05-05T00:00:00Z,Radar discriminant,POUSSAN,A9,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,60,49.541,2.7273,10806,LILLE vers PARIS,PARIFEX,2014-04-07T00:00:00Z,Radar discriminant,RESSONS SUR MATZ,A1,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,60,49.541,2.7273,10807,PARIS vers LILLE,PARIFEX,2014-04-07T00:00:00Z,Radar discriminant,RESSONS SUR MATZ,A1,,90,130
2018-06-28T12:31:46Z,2018-06-28T11:02:35Z,39,46.841727,5.6217,10808,,,2016-11-18T00:00:00Z,Itinéraire,,RN 83,56.5,,
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,01,45.957,5.3272,10809,AMBERIEU EN BUGEY vers LYON,PARIFEX,2015-01-12T00:00:00Z,Radar discriminant,CHATEAU GAILLARD,RD1075,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,23,46.197,1.78434,10810,GUERET vers BELLAC,PARIFEX,2015-01-28T00:00:00Z,Radar discriminant,ST VAURY,RN 145,,80,110
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,33,44.871,-0.6426,10811,MERIGNAC vers PESSAC,PARIFEX,2015-03-31T00:00:00Z,Radar discriminant,EYSINES,A630,,80,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,76,49.4168,1.04682,10812,PARIS vers ROUEN,PARIFEX,2014-12-29T00:00:00Z,Radar discriminant,LE GRAND QUEVILLY,RN338,,80,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,34,43.827,3.3157,10813,MILLAU vers MONTPELLIER,PARIFEX,2015-04-27T00:00:00Z,Radar discriminant,PEGAIROLLES DE L ESCALETTE,A75,,50,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,31,43.608,1.4101,10814,TARBES vers BORDEAUX,PARIFEX,2015-02-23T00:00:00Z,Radar discriminant,TOULOUSE,A620,,80,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,69,45.695,4.8309,10815,BRIGNAIS vers LYON,PARIFEX,2015-03-16T00:00:00Z,Radar discriminant,PIERRE BENITE,A450,,80,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,69,45.671884,4.772833,10816,LYON vers RIVE DE GIER,PARIFEX,2017-12-22T00:00:00Z,Radar discriminant,BRIGNAIS,A450,,80,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,73,45.195,6.6222,10817,FRANCE vers ITALIE,PARIFEX,2015-09-07T00:00:00Z,Radar discriminant,FRENEY,A43,,70,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,76,49.47274,1.02779,10818,BARENTIN vers ROUEN,PARIFEX,2015-01-28T00:00:00Z,Radar discriminant,MAROMME,A150,,90,110
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,16,45.67,0.0328,10819,COGNAC VERS ANGOULEME,PARIFEX,2015-02-12T00:00:00Z,Radar discriminant,ST SATURNIN,RN141,,80,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,86,46.46028,0.26737,10820,ANGOULEME vers POITIERS,PARIFEX,2015-03-20T00:00:00Z,Radar discriminant,VIVONNE,RN10,,80,90
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,19,45.235,1.5126,10821,UZERCHE vers BRIVE LA GAILLARDE,PARIFEX,2015-07-27T00:00:00Z,Radar discriminant,DONZENAC,A20,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,23,45.971,2.1899,10822,ST MAIXANT vers AUBUSSON,PARIFEX,2015-08-21T00:00:00Z,Radar discriminant,ST AMAND,RD990,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,32,43.663,0.6237,10823,TOULOUSE vers AUCH,PARIFEX,2015-06-29T00:00:00Z,Radar discriminant,AUCH,RN124,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,38,45.17387,5.38752,10824,GRENOBLE vers VALENCE,PARIFEX,2015-07-17T00:00:00Z,Radar discriminant,BEAULIEU,A49,,90,130
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,40,43.67753,-1.25692,10825,ST GEOURS DE MAREMNE vers BAYONNE,PARIFEX,2016-03-16T00:00:00Z,Radar discriminant,ST GEOURS DE MAREMNE,RD 810,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,40,43.85228,-1.11816,10826,CASTETS vers DAX,PARIFEX,2016-11-14T00:00:00Z,Radar discriminant,CASTETS,RD947,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,86,46.8815,0.1417,10827,POITIERS vers LOUDUN,PARIFEX,2015-12-14T00:00:00Z,Radar discriminant,VERRUE,RD347,,80,80
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,65,43.13936,0.31168,10828,TOULOUSE vers TARBES,PARIFEX,2016-03-25T00:00:00Z,Radar discriminant,LUTILHOUS,A64,,90,110
2018-06-28T12:18:56Z,2018-06-28T11:02:36Z,31,43.6077,1.31941,10829,AUCH vers TOULOUSE,PARIFEX,2016-03-18T00:00:00Z,Radar discriminant,COLOMIERS,RN124,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,74,46.1489,6.15028,10830,MACON vers ANNEMASSE,PARIFEX,2016-04-04T00:00:00Z,Radar discriminant,BOSSEY,A40,,90,110
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,84,43.97436,4.86708,10831,CARPENTRAS vers AVIGNON,PARIFEX,2016-05-27T00:00:00Z,Radar discriminant,LE PONTET,RD225,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,11,43.1907,3.06719,10832,MONTPELLIER vers PERPIGNAN,PARIFEX,2016-04-04T00:00:00Z,Radar discriminant,ARMISSAN,A9,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,11,43.1919,2.4151,10833,TOULOUSE vers NARBONNE,PARIFEX,2015-12-23T00:00:00Z,Radar discriminant,CARCASSONNE,A61,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,11,43.192543,2.3697,10834,NARBONNE vers TOULOUSE,PARIFEX,2015-12-23T00:00:00Z,Radar discriminant,CARCASSONNE,A61,,90,130
2018-06-28T12:31:48Z,2018-06-28T11:02:38Z,43,45.147217,4.116639,10835,,,2017-12-05T00:00:00Z,Itinéraire,,N88,13.7,,
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,31,43.6353,1.42083,10836,BORDEAUX vers TARBES,PARIFEX,2016-03-09T00:00:00Z,Radar discriminant,TOULOUSE,A620,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,59,51.01468,2.38797,10837,BELGIQUE vers FRANCE,PARIFEX,2016-05-17T00:00:00Z,Radar discriminant,COUDEKERQUE BRANCHE,A16,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,59,50.998,2.28695,10838,BOURBOURG vers DUNKERQUE,PARIFEX,2016-03-14T00:00:00Z,Radar discriminant,GRANDE SYNTHE,A16,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,02,49.36362,3.48006,10839,SOISSONS vers REIMS,PARIFEX,2016-06-02T00:00:00Z,Radar discriminant,CIRY SALSOGNE,RN31,,80,80
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,76,49.42835,1.05613,10840,ROUEN vers CAEN,PARIFEX,2016-06-20T00:00:00Z,Radar discriminant,LE PETIT QUEVILLY,RN338,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,76,49.78055,1.7445,10841,NEUFCHATEL EN BRAY vers AMIENS,PARIFEX,2016-04-22T00:00:00Z,Radar discriminant,AUMALE,A29,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,76,49.7861,1.4865,10842,FESQUES vers NEUFCHATEL EN BRAY,PARIFEX,2016-07-01T00:00:00Z,Radar discriminant,FESQUES,A28,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,95,49.01541,2.1454,10843,PARIS vers CERGY,PARIFEX,2016-04-14T00:00:00Z,Radar discriminant,PIERRELAYE,A15,,90,110
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,95,49.05936,2.28263,10844,CERGY vers ROISSY EN FRANCE,PARIFEX,2016-02-04T00:00:00Z,Radar discriminant,BAILLET EN FRANCE,RN104,,80,110
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,31,43.590861,1.399065,10845,BORDEAUX vers TARBES,PARIFEX,2017-05-02T00:00:00Z,Radar discriminant,TOULOUSE,A620,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,06,43.710541,7.201861,10846,MENTON vers CANNES,PARIFEX,2017-04-03T00:00:00Z,Radar discriminant,NICE,A8,,50,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,80,49.74339,2.67662,10847,AMIENS vers ROYE,PARIFEX,2016-04-25T00:00:00Z,Radar discriminant,BOUCHOIR,RD934,,80,110
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,31,43.64658,1.46013,10848,BORDEAUX vers MONTPELLIER,PARIFEX,2017-07-24T00:00:00Z,Radar discriminant,TOULOUSE,A62,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,17,45.9092,-0.9653,10849,ROYAN vers ROCHEFORT,PARIFEX,2016-06-13T00:00:00Z,Radar discriminant,ECHILLAIS,RD733,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,21,47.0883,4.7556,10850,PARIS vers LYON,PARIFEX,2017-10-09T00:00:00Z,Radar discriminant,BESSEY EN CHAUME,A6,,90,110
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,50,48.59375,-1.41286,10851,PONTORSON vers AVRANCHES,PARIFEX,2016-08-12T00:00:00Z,Radar discriminant,SERVON,RN175,,80,110
2018-06-28T12:31:48Z,2018-06-28T11:02:38Z,43,45.067463,3.84999,10852,,,2017-10-25T00:00:00Z,Itinéraire,,RN 102,12.9,,
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,18,47.114235,2.611574,10853,LA CHARITE SUR LOIRE vers BOURGES,PARIFEX,2016-08-13T00:00:00Z,Radar discriminant,BRECY,RN151,,80,80
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,62,50.44641,2.83944,10854,DOUAI vers AIX NOULETTE,PARIFEX,2016-06-20T00:00:00Z,Radar discriminant,LENS,A21,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,31,43.58519,1.49663,10855,CARCASSONNE vers MONTAUBAN,PARIFEX,2016-11-21T00:00:00Z,Radar discriminant,BALMA,A61,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,59,50.68421,3.13346,10856,ROUBAIX vers LILLE,PARIFEX,2016-10-10T00:00:00Z,Radar discriminant,WASQUEHAL,RD656,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,21,47.3168,5.07991,10857,LONGVIC vers ST APOLLINAIRE,PARIFEX,2016-12-19T00:00:00Z,Radar discriminant,DIJON,RN274,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,55,49.091,5.2326,10858,PARIS vers STRASBOURG,PARIFEX,2016-10-31T00:00:00Z,Radar discriminant,LES SOUHESMES RAMPONT,A4,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,21,47.645962,5.180054,10859,NANCY vers BEAUNE,PARIFEX,2017-11-13T00:00:00Z,Radar discriminant,SELONGEY,A31,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,50,48.9207,-1.08303,10860,VILLEDIEU LES POELES ROUFFIGNY vers CAEN,PARIFEX,2016-12-05T00:00:00Z,Radar discriminant,GOUVETS,A84,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,62,50.4347,2.8484,10861,CALAIS vers DOUAI,PARIFEX,2016-05-30T00:00:00Z,Radar discriminant,LENS,A21,,80,90
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,21,47.302985,4.50281,10862,PARIS vers LYON,PARIFEX,2016-12-23T00:00:00Z,Radar discriminant,EGUILLY,A6,,90,130
2018-06-28T12:18:59Z,2018-06-28T11:02:38Z,21,47.302835,4.503231,10863,LYON vers PARIS,PARIFEX,2016-12-23T00:00:00Z,Radar discriminant,EGUILLY,A6,,90,130
2018-06-28T12:31:50Z,2018-06-28T11:02:40Z,44,47.132067,-1.843225,10864,,,2018-05-23T00:00:00Z,Itinéraire,,D751,15.9,,
2018-06-28T12:31:50Z,2018-06-28T11:02:40Z,47,44.408456,0.742893,10865,,,2018-01-17T00:00:00Z,Itinéraire,,D911,11,,
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,50,48.66478,-1.3671,10866,RENNES vers CAEN,PARIFEX,2016-05-02T00:00:00Z,Radar discriminant,LE VAL ST PERE,RN175,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,50,48.59631,-1.40713,10867,AVRANCHES vers PONTORSON,PARIFEX,2016-07-25T00:00:00Z,Radar discriminant,SERVON,RN175,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,53,48.425255,-0.299788,10868,JAVRON LES CHAPELLES vers ST CYR EN PAIL,PARIFEX,2016-09-08T00:00:00Z,Radar discriminant,JAVRON LES CHAPELLES,RN12,,80,80
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,62,50.424217,3.01685,10869,AIX NOULETTE vers DOUAI,PARIFEX,2016-05-30T00:00:00Z,Radar discriminant,COURCELLES LES LENS,A21,,90,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,50,49.45061,-1.34994,10870,CHERBOURG OCTEVILLE vers CAEN,PARIFEX,2016-10-07T00:00:00Z,Radar discriminant,FRESVILLE,RN13,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,58,47.038745,3.139964,10871,NEVERS vers PARIS,PARIFEX,2016-09-19T00:00:00Z,Radar discriminant,VARENNES VAUZELLES,A77,,90,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,21,46.935,4.6691,10872,ARNAY LE DUC vers ST AUBIN,PARIFEX,2016-12-16T00:00:00Z,Radar discriminant,LA ROCHEPOT,RD906,,80,80
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,73,45.5784,5.82376,10873,LYON vers CHAMBERY,PARIFEX,2016-05-06T00:00:00Z,Radar discriminant,NANCES,A43,,90,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,63,45.85361,3.11472,10874,RIOM vers CLERMONT FERRAND,PARIFEX,2016-06-20T00:00:00Z,Radar discriminant,MENETROL,RD2009,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,23,46.285,2.40286,10875,MONTLUCON vers GUERET,PARIFEX,2016-10-03T00:00:00Z,Radar discriminant,NOUHANT,RN145,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,13,43.59722,4.76084,10876,ARLES vers FOS SUR MER,PARIFEX,2017-04-14T00:00:00Z,Radar discriminant,ST MARTIN DE CRAU,RN568,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,28,48.50718,1.463404,10877,DREUX vers CHARTRES,PARIFEX,2016-09-08T00:00:00Z,Radar discriminant,POISVILLIERS,RN154,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,35,48.50736,1.46338,10878,RENNES vers ST MALO,PARIFEX,2016-10-17T00:00:00Z,Radar discriminant,CHATEAUNEUF D ILLE ET VILAINE,RD137,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,44,47.29333,-1.74453,10879,NANTES vers VANNES,PARIFEX,2016-12-05T00:00:00Z,Radar discriminant,VIGNEUX DE BRETAGNE,RN165,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,59,50.29578,3.85388,10880,VALENCIENNES vers MAUBEUGE,PARIFEX,2016-10-06T00:00:00Z,Radar discriminant,LA LONGUEVILLE,RD649,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,77,48.76852,2.61274,10881,LOGNES vers BRIE COMTE ROBERT,PARIFEX,2016-09-26T00:00:00Z,Radar discriminant,PONTAULT COMBAULT,RN104,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,57,49.052103,6.170171,10882,NANCY vers THIONVILLE,PARIFEX,2016-12-12T00:00:00Z,Radar discriminant,MARLY,RN431,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,66,42.80218,3.030407,10883,ST LAURENT DE LA SALANQUE vers LEUCATE,PARIFEX,2016-06-24T00:00:00Z,Radar discriminant,LE BARCARES,RD83,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,57,48.700083,6.971603,10884,STRASBOURG vers NANCY,PARIFEX,2017-06-09T00:00:00Z,Radar discriminant,HEMING,RN4,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,35,48.043,-1.94317,10885,LORIENT vers RENNES,PARIFEX,2016-03-25T00:00:00Z,Radar discriminant,ST THURIAL,RN24,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,27,49.08636,1.1882,10886,LOUVIERS vers EVREUX,PARIFEX,2016-06-24T00:00:00Z,Radar discriminant,IRREVILLE,RN154,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,60,49.57449,2.2023,10887,BEAUVAIS vers AMIENS,PARIFEX,2016-11-28T00:00:00Z,Radar discriminant,FROISSY,A16,,90,130
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,35,48.0532,-1.91588,10888,RENNES vers LORIENT,PARIFEX,2016-10-17T00:00:00Z,Radar discriminant,BREAL SOUS MONTFORT,RN24,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,83,43.5468,6.80423,10889,NICE vers AIX EN PROVENCE,PARIFEX,2016-11-28T00:00:00Z,Radar discriminant,LES ADRETS DE L ESTEREL,A8,,90,130
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,35,48.057448,-1.680085,10890,NANTES vers RENNES,PARIFEX,2016-07-25T00:00:00Z,Radar discriminant,NOYAL CHATILLON SUR SEICHE,RN137,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,63,45.71594,3.15225,10891,issoire vers CLERMONT FERRAND,PARIFEX,2016-05-17T00:00:00Z,Radar discriminant,LA ROCHE BLANCHE,A75,,90,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,66,42.76709,2.89969,10892,NARBONNE vers PERPIGNAN,PARIFEX,2017-01-25T00:00:00Z,Radar discriminant,PIA,RD900,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,44,47.67987,-1.46141,10893,NOZAY vers CHATEAUBRIANT,PARIFEX,2016-11-28T00:00:00Z,Radar discriminant,LOUISFERT,RD771,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,63,45.49753,3.2555,10894,ISSOIRE vers CLERMONT FERRAND,PARIFEX,2016-04-25T00:00:00Z,Radar discriminant,LE BROC,A75,,90,130
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,13,43.50612,5.50822,10895,NICE vers AIX EN PROVENCE,PARIFEX,2016-07-13T00:00:00Z,Radar discriminant,MEYREUIL,A8,,90,130
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,66,42.5381,3.0272,10896,COLLIOURE vers PERPIGNAN,PARIFEX,2016-06-24T00:00:00Z,Radar discriminant,ARGELES SUR MER,RD914,,80,110
2018-06-28T12:19:01Z,2018-06-28T11:02:41Z,52,47.73548,5.19463,10897,DIJON vers NANCY,PARIFEX,2016-11-28T00:00:00Z,Radar discriminant,AUJEURRES,A31,,90,130
2018-06-28T12:31:52Z,2018-06-28T11:02:42Z,49,47.187503,-0.300595,10898,,,2017-10-12T00:00:00Z,Itinéraire,,RD 960,19.2,,
2018-06-28T12:31:52Z,2018-06-28T11:02:42Z,50,48.371356,-1.179788,10899,,,2017-11-02T00:00:00Z,Itinéraire,,RD 977,19.7,,
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,73,45.49594,6.0632,10900,ALBERTVILLE vers CHAMBERY,PARIFEX,2016-04-22T00:00:00Z,Radar discriminant,LA CHAVANNE,A43,,90,130
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,76,49.3546,1.0827,10901,OISSEL vers ROUEN,PARIFEX,2016-07-13T00:00:00Z,Radar discriminant,OISSEL,RD18E,,80,110
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,95,49.0704,2.24711,10902,BAILLET EN FRANCE vers FREPILLON,PARIFEX,2016-07-25T00:00:00Z,Radar discriminant,VILLIERS ADAM,RN104,,80,110
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,28,48.192497,0.830108,10903,PARIS vers LE MANS,PARIFEX,2016-10-24T00:00:00Z,Radar discriminant,ST BOMER,A11,,90,130
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,83,43.533881,6.871259,10904,AIX EN PROVENCE vers NICE,PARIFEX,2016-08-16T00:00:00Z,Radar discriminant,TANNERON,A8,,90,110
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,10,48.1701,4.3245,10905,CHAUMONT vers TROYES,PARIFEX,2016-12-08T00:00:00Z,Radar discriminant,CHAUFFOUR LES BAILLY,A5,,90,130
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,88,48.15867,6.48605,10906,EPINAL vers REMIREMONT,PARIFEX,2016-10-10T00:00:00Z,Radar discriminant,EPINAL,RN57,,80,110
2018-06-28T12:19:04Z,2018-06-28T11:02:43Z,18,47.075636,2.274846,10907,PARIS vers BOURGES,PARIFEX,2017-01-19T00:00:00Z,Radar discriminant,MARMAGNE,A71,,90,130
